bound_size,question_id,equivalent,error,time_cost,generated_sql,gold_sql
1,47,ERROR,ValueError: Index 47 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH ITALIAN_CUSTOMERS AS ( SELECT CU.CUST_ID FROM CUSTOMERS CU JOIN COUNTRIES CO ON CO.COUNTRY_ID = CU.COUNTRY_ID WHERE CO.COUNTRY_NAME = 'ITALY' ), CUST_PROFIT AS ( SELECT S.CUST_ID, SUM(S.AMOUNT_SOLD - C.UNIT_COST * S.QUANTITY_SOLD) AS PROFIT FROM SALES S JOIN TIMES T ON T.TIME_ID = S.TIME_ID JOIN COSTS C ON C.PROD_ID = S.PROD_ID AND C.TIME_ID = S.TIME_ID AND C.PROMO_ID = S.PROMO_ID AND C.CHANNEL_ID = S.CHANNEL_ID JOIN ITALIAN_CUSTOMERS IC ON IC.CUST_ID = S.CUST_ID WHERE T.CALENDAR_YEAR = 2021 AND T.CALENDAR_MONTH_NUMBER = 12 GROUP BY S.CUST_ID ), BOUNDS AS ( SELECT MIN(PROFIT) AS MIN_PROFIT, MAX(PROFIT) AS MAX_PROFIT FROM CUST_PROFIT ), CUST_BUCKET AS ( SELECT CP.CUST_ID, CP.PROFIT, CASE WHEN (B.MAX_PROFIT - B.MIN_PROFIT) = 0 THEN 1 ELSE 1 + MIN(9, CAST((CP.PROFIT - B.MIN_PROFIT) / ((B.MAX_PROFIT - B.MIN_PROFIT) / 10.0) AS INTEGER)) END AS PROFITABILITY_BUCKET FROM CUST_PROFIT CP CROSS JOIN BOUNDS B ) SELECT PROFITABILITY_BUCKET, COUNT(*) AS NUMBER_OF_CUSTOMERS, MAX(PROFIT) AS MAX_PROFIT, MIN(PROFIT) AS MIN_PROFIT FROM CUST_BUCKET GROUP BY PROFITABILITY_BUCKET ORDER BY PROFITABILITY_BUCKET;"
1,48,ERROR,NotEquivalenceError: Symbolic reasoning: NOT EQUIVALENT.,,"WITH BESTSELLINGARTIST AS ( SELECT A.ARTISTID FROM ARTISTS A JOIN ALBUMS AL ON A.ARTISTID = AL.ARTISTID JOIN TRACKS T ON AL.ALBUMID = T.ALBUMID JOIN INVOICE_ITEMS II ON T.TRACKID = II.TRACKID JOIN INVOICES I ON II.INVOICEID = I.INVOICEID GROUP BY A.ARTISTID ORDER BY SUM(II.UNITPRICE * II.QUANTITY) DESC LIMIT 1 ) SELECT C.FIRSTNAME, SUM(II.UNITPRICE * II.QUANTITY) AS TOTALSPENT FROM CUSTOMERS C JOIN INVOICES I ON C.CUSTOMERID = I.CUSTOMERID JOIN INVOICE_ITEMS II ON I.INVOICEID = II.INVOICEID JOIN TRACKS T ON II.TRACKID = T.TRACKID JOIN ALBUMS AL ON T.ALBUMID = AL.ALBUMID JOIN ARTISTS A ON AL.ARTISTID = A.ARTISTID JOIN BESTSELLINGARTIST BSA ON A.ARTISTID = BSA.ARTISTID GROUP BY C.CUSTOMERID HAVING TOTALSPENT < 1;","WITH BESTARTIST AS ( SELECT AL.ARTISTID FROM INVOICE_ITEMS II JOIN TRACKS T ON T.TRACKID = II.TRACKID JOIN ALBUMS AL ON AL.ALBUMID = T.ALBUMID GROUP BY AL.ARTISTID ORDER BY SUM(II.UNITPRICE * II.QUANTITY) DESC LIMIT 1 ) SELECT C.FIRSTNAME, ROUND(SUM(II.UNITPRICE * II.QUANTITY), 2) AS AMOUNTSPENT FROM CUSTOMERS C JOIN INVOICES I ON I.CUSTOMERID = C.CUSTOMERID JOIN INVOICE_ITEMS II ON II.INVOICEID = I.INVOICEID JOIN TRACKS T ON T.TRACKID = II.TRACKID JOIN ALBUMS AL ON AL.ALBUMID = T.ALBUMID WHERE AL.ARTISTID = (SELECT ARTISTID FROM BESTARTIST) GROUP BY C.CUSTOMERID, C.FIRSTNAME HAVING SUM(II.UNITPRICE * II.QUANTITY) < 1;"
1,49,ERROR,ValueError: Index 49 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH BATTING_EVENTS AS ( SELECT B.STRIKER AS PLAYER_ID, B.MATCH_ID, BS.RUNS_SCORED FROM BALL_BY_BALL B JOIN BATSMAN_SCORED BS ON BS.MATCH_ID = B.MATCH_ID AND BS.OVER_ID = B.OVER_ID AND BS.BALL_ID = B.BALL_ID AND BS.INNINGS_NO = B.INNINGS_NO ), BATTING_OVERALL AS ( SELECT PLAYER_ID, SUM(RUNS_SCORED) AS TOTAL_RUNS, COUNT(*) AS BALLS_FACED FROM BATTING_EVENTS GROUP BY PLAYER_ID ), BATTING_PER_MATCH AS ( SELECT PLAYER_ID, MATCH_ID, SUM(RUNS_SCORED) AS RUNS_IN_MATCH, COUNT(*) AS BALLS_FACED_IN_MATCH FROM BATTING_EVENTS GROUP BY PLAYER_ID, MATCH_ID ), BATTING_HIGHS AS ( SELECT PLAYER_ID, MAX(RUNS_IN_MATCH) AS HIGHEST_SCORE, SUM(CASE WHEN RUNS_IN_MATCH > 30 THEN 1 ELSE 0 END) AS MATCHES_GT_30, SUM(CASE WHEN RUNS_IN_MATCH > 50 THEN 1 ELSE 0 END) AS MATCHES_GT_50, SUM(CASE WHEN RUNS_IN_MATCH > 100 THEN 1 ELSE 0 END) AS MATCHES_GT_100 FROM BATTING_PER_MATCH GROUP BY PLAYER_ID ), DISMISSALS AS ( SELECT PLAYER_OUT AS PLAYER_ID, COUNT(*) AS TOTAL_DISMISSALS FROM WICKET_TAKEN GROUP BY PLAYER_OUT ), MATCHES_PLAYED AS ( SELECT PLAYER_ID, COUNT(DISTINCT MATCH_ID) AS TOTAL_MATCHES FROM PLAYER_MATCH GROUP BY PLAYER_ID ), ROLES_COUNT AS ( SELECT PLAYER_ID, ROLE, COUNT(*) AS CNT FROM PLAYER_MATCH GROUP BY PLAYER_ID, ROLE ), ROLES_RANKED AS ( SELECT PLAYER_ID, ROLE, CNT, ROW_NUMBER() OVER (PARTITION BY PLAYER_ID ORDER BY CNT DESC, ROLE ASC) AS RN FROM ROLES_COUNT ), MOST_FREQUENT_ROLE AS ( SELECT PLAYER_ID, ROLE AS MOST_ROLE FROM ROLES_RANKED WHERE RN = 1 ), BOWLING_EVENTS AS ( SELECT B.BOWLER AS PLAYER_ID, B.MATCH_ID, BS.RUNS_SCORED FROM BALL_BY_BALL B JOIN BATSMAN_SCORED BS ON BS.MATCH_ID = B.MATCH_ID AND BS.OVER_ID = B.OVER_ID AND BS.BALL_ID = B.BALL_ID AND BS.INNINGS_NO = B.INNINGS_NO ), BOWLING_OVERALL AS ( SELECT PLAYER_ID, SUM(RUNS_SCORED) AS RUNS_CONCEDED, COUNT(*) AS BALLS_BOWLED FROM BOWLING_EVENTS GROUP BY PLAYER_ID ), WICKETS_PER_MATCH AS ( SELECT B.BOWLER AS PLAYER_ID, B.MATCH_ID, COUNT(*) AS WICKETS_IN_MATCH FROM WICKET_TAKEN W JOIN BALL_BY_BALL B ON W.MATCH_ID = B.MATCH_ID AND W.OVER_ID = B.OVER_ID AND W.BALL_ID = B.BALL_ID AND W.INNINGS_NO = B.INNINGS_NO WHERE LOWER(W.KIND_OUT) <> 'RUN OUT' GROUP BY B.BOWLER, B.MATCH_ID ), WICKETS_TOTAL AS ( SELECT PLAYER_ID, SUM(WICKETS_IN_MATCH) AS TOTAL_WICKETS FROM WICKETS_PER_MATCH GROUP BY PLAYER_ID ), RUNS_GIVEN_PER_MATCH AS ( SELECT PLAYER_ID, MATCH_ID, SUM(RUNS_SCORED) AS RUNS_GIVEN FROM BOWLING_EVENTS GROUP BY PLAYER_ID, MATCH_ID ), BOWLING_MATCH_SUMMARY AS ( SELECT R.PLAYER_ID, R.MATCH_ID, COALESCE(W.WICKETS_IN_MATCH, 0) AS WICKETS, R.RUNS_GIVEN FROM RUNS_GIVEN_PER_MATCH R LEFT JOIN WICKETS_PER_MATCH W ON W.PLAYER_ID = R.PLAYER_ID AND W.MATCH_ID = R.MATCH_ID ), BEST_BOWLING_RANKED AS ( SELECT PLAYER_ID, WICKETS, RUNS_GIVEN, MATCH_ID, ROW_NUMBER() OVER ( PARTITION BY PLAYER_ID ORDER BY WICKETS DESC, RUNS_GIVEN ASC, MATCH_ID ASC ) AS RN FROM BOWLING_MATCH_SUMMARY ), BEST_BOWLING AS ( SELECT PLAYER_ID, CAST(WICKETS AS TEXT) || '-' || CAST(RUNS_GIVEN AS TEXT) AS BEST_FIGURES FROM BEST_BOWLING_RANKED WHERE RN = 1 ) SELECT P.PLAYER_ID, P.PLAYER_NAME, MFR.MOST_ROLE, P.BATTING_HAND, P.BOWLING_SKILL, COALESCE(BO.TOTAL_RUNS, 0) AS TOTAL_RUNS_SCORED, COALESCE(MP.TOTAL_MATCHES, 0) AS TOTAL_MATCHES_PLAYED, COALESCE(D.TOTAL_DISMISSALS, 0) AS TOTAL_DISMISSALS, CASE WHEN COALESCE(D.TOTAL_DISMISSALS, 0) > 0 THEN (COALESCE(BO.TOTAL_RUNS, 0) * 1.0) / D.TOTAL_DISMISSALS ELSE NULL END AS BATTING_AVERAGE, BH.HIGHEST_SCORE, COALESCE(BH.MATCHES_GT_30, 0) AS MATCHES_SCORE_GT_30, COALESCE(BH.MATCHES_GT_50, 0) AS MATCHES_SCORE_GT_50, COALESCE(BH.MATCHES_GT_100, 0) AS MATCHES_SCORE_GT_100, COALESCE(BO.BALLS_FACED, 0) AS TOTAL_BALLS_FACED, CASE WHEN COALESCE(BO.BALLS_FACED, 0) > 0 THEN (COALESCE(BO.TOTAL_RUNS, 0) * 100.0) / BO.BALLS_FACED ELSE NULL END AS STRIKE_RATE, COALESCE(WT.TOTAL_WICKETS, 0) AS TOTAL_WICKETS_TAKEN, CASE WHEN COALESCE(BOV.BALLS_BOWLED, 0) > 0 THEN (COALESCE(BOV.RUNS_CONCEDED, 0) * 6.0) / BOV.BALLS_BOWLED ELSE NULL END AS ECONOMY_RATE, BB.BEST_FIGURES AS BEST_BOWLING_PERFORMANCE FROM PLAYER P LEFT JOIN MOST_FREQUENT_ROLE MFR ON P.PLAYER_ID = MFR.PLAYER_ID LEFT JOIN BATTING_OVERALL BO ON P.PLAYER_ID = BO.PLAYER_ID LEFT JOIN MATCHES_PLAYED MP ON P.PLAYER_ID = MP.PLAYER_ID LEFT JOIN DISMISSALS D ON P.PLAYER_ID = D.PLAYER_ID LEFT JOIN BATTING_HIGHS BH ON P.PLAYER_ID = BH.PLAYER_ID LEFT JOIN WICKETS_TOTAL WT ON P.PLAYER_ID = WT.PLAYER_ID LEFT JOIN BOWLING_OVERALL BOV ON P.PLAYER_ID = BOV.PLAYER_ID LEFT JOIN BEST_BOWLING BB ON P.PLAYER_ID = BB.PLAYER_ID;"
1,50,ERROR,ValueError: Index 50 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH ACTOR_YEARS AS ( SELECT DISTINCT MC.PID AS PID, CAST(M.YEAR AS INTEGER) AS YR FROM M_CAST MC JOIN MOVIE M ON MC.MID = M.MID ), GAPS AS ( SELECT PID, YR, (YR - LAG(YR) OVER (PARTITION BY PID ORDER BY YR)) - 1 AS OUT_OF_WORK_YEARS FROM ACTOR_YEARS ), MAX_GAP AS ( SELECT PID, MAX(COALESCE(OUT_OF_WORK_YEARS, 0)) AS MAX_OUT FROM GAPS GROUP BY PID ) SELECT COUNT(*) FROM MAX_GAP WHERE MAX_OUT <= 3;"
1,51,ERROR,Z3Exception: All arguments must be Z3 bit-vector expressions.,,"SELECT A.FIRST_NAME || ' ' || A.LAST_NAME AS ACTOR_NAME FROM ACTOR AS A JOIN FILM_ACTOR AS FA ON A.ACTOR_ID = FA.ACTOR_ID JOIN FILM AS F ON FA.FILM_ID = F.FILM_ID JOIN FILM_CATEGORY AS FC ON F.FILM_ID = FC.FILM_ID JOIN CATEGORY AS C ON FC.CATEGORY_ID = C.CATEGORY_ID JOIN LANGUAGE AS L ON F.LANGUAGE_ID = L.LANGUAGE_ID WHERE C.NAME = 'CHILDREN' AND L.NAME = 'ENGLISH' AND F.RATING IN ('G', 'PG') AND F.RELEASE_YEAR BETWEEN 2000 AND 2010 AND F.LENGTH <= 120 GROUP BY A.ACTOR_ID ORDER BY COUNT(F.FILM_ID) DESC LIMIT 1;","SELECT ACTOR.FIRST_NAME || ' ' || ACTOR.LAST_NAME AS FULL_NAME FROM ACTOR INNER JOIN FILM_ACTOR ON ACTOR.ACTOR_ID = FILM_ACTOR.ACTOR_ID INNER JOIN FILM ON FILM_ACTOR.FILM_ID = FILM.FILM_ID INNER JOIN FILM_CATEGORY ON FILM.FILM_ID = FILM_CATEGORY.FILM_ID INNER JOIN CATEGORY ON FILM_CATEGORY.CATEGORY_ID = CATEGORY.CATEGORY_ID INNER JOIN LANGUAGE ON FILM.LANGUAGE_ID = LANGUAGE.LANGUAGE_ID WHERE CATEGORY.NAME = 'CHILDREN' AND FILM.RELEASE_YEAR BETWEEN 2000 AND 2010 AND FILM.RATING IN ('G', 'PG') AND LANGUAGE.NAME = 'ENGLISH' AND FILM.LENGTH <= 120 GROUP BY ACTOR.ACTOR_ID, ACTOR.FIRST_NAME, ACTOR.LAST_NAME ORDER BY COUNT(FILM.FILM_ID) DESC LIMIT 1;"
1,52,ERROR,ValueError: Index 52 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH VALID_PLAYERS AS ( SELECT PLAYER_ID, DATE(DEBUT) AS DEBUT_DATE, DATE(FINAL_GAME) AS FINAL_DATE, CAST(STRFTIME('%Y', DATE(DEBUT)) AS INTEGER) AS Y1, CAST(STRFTIME('%M', DATE(DEBUT)) AS INTEGER) AS M1, CAST(STRFTIME('%D', DATE(DEBUT)) AS INTEGER) AS D1, CAST(STRFTIME('%Y', DATE(FINAL_GAME)) AS INTEGER) AS Y2, CAST(STRFTIME('%M', DATE(FINAL_GAME)) AS INTEGER) AS M2, CAST(STRFTIME('%D', DATE(FINAL_GAME)) AS INTEGER) AS D2 FROM PLAYER WHERE DEBUT IS NOT NULL AND FINAL_GAME IS NOT NULL AND DATE(DEBUT) IS NOT NULL AND DATE(FINAL_GAME) IS NOT NULL AND JULIANDAY(FINAL_GAME) >= JULIANDAY(DEBUT) ), MONTHS_CALC AS ( SELECT PLAYER_ID, DEBUT_DATE, FINAL_DATE, ((Y2*12 + M2) - (Y1*12 + M1) - CASE WHEN D2 < D1 THEN 1 ELSE 0 END) AS TOTAL_MONTHS FROM VALID_PLAYERS ), COMPONENTS AS ( SELECT PLAYER_ID, CAST(TOTAL_MONTHS / 12 AS INTEGER) AS YEARS_FULL, (TOTAL_MONTHS % 12) AS MONTHS_REMAINDER, CAST(JULIANDAY(FINAL_DATE) - JULIANDAY(DATE(DEBUT_DATE, '+' || TOTAL_MONTHS || ' MONTHS')) AS INTEGER) AS DAYS_REMAINDER FROM MONTHS_CALC ) SELECT AVG(YEARS_FULL + MONTHS_REMAINDER/12.0 + DAYS_REMAINDER/365.0) FROM COMPONENTS;"
1,53,ERROR,ValueError: Index 53 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH AIRPORTS AS ( SELECT AIRPORT_CODE, JSON_EXTRACT(CITY, '$.EN') AS CITY_EN, CAST(SUBSTR(COORD_STR, 1, INSTR(COORD_STR, ',') - 1) AS REAL) AS LON_DEG, CAST(SUBSTR(COORD_STR, INSTR(COORD_STR, ',') + 1) AS REAL) AS LAT_DEG FROM ( SELECT AIRPORT_CODE, CITY, REPLACE(REPLACE(CAST(COORDINATES AS TEXT), '(', ''), ')', '') AS COORD_STR FROM AIRPORTS_DATA ) ), FLIGHT_CITY_PAIRS AS ( SELECT F.FLIGHT_ID, A_FROM.CITY_EN AS FROM_CITY, A_FROM.LON_DEG AS FROM_LON_DEG, A_FROM.LAT_DEG AS FROM_LAT_DEG, A_TO.CITY_EN AS TO_CITY, A_TO.LON_DEG AS TO_LON_DEG, A_TO.LAT_DEG AS TO_LAT_DEG FROM FLIGHTS F JOIN AIRPORTS A_FROM ON A_FROM.AIRPORT_CODE = F.DEPARTURE_AIRPORT JOIN AIRPORTS A_TO ON A_TO.AIRPORT_CODE = F.ARRIVAL_AIRPORT ), FLIGHT_DISTANCES AS ( SELECT CASE WHEN FROM_CITY <= TO_CITY THEN FROM_CITY ELSE TO_CITY END AS CITY1, CASE WHEN FROM_CITY <= TO_CITY THEN TO_CITY ELSE FROM_CITY END AS CITY2, 2.0 * 6371.0 * ASIN( MIN( 1.0, SQRT( SIN(((TO_LAT_DEG - FROM_LAT_DEG) * 0.017453292519943295) / 2.0) * SIN(((TO_LAT_DEG - FROM_LAT_DEG) * 0.017453292519943295) / 2.0) + COS(FROM_LAT_DEG * 0.017453292519943295) * COS(TO_LAT_DEG * 0.017453292519943295) * SIN(((TO_LON_DEG - FROM_LON_DEG) * 0.017453292519943295) / 2.0) * SIN(((TO_LON_DEG - FROM_LON_DEG) * 0.017453292519943295) / 2.0) ) ) ) AS DISTANCE_KM FROM FLIGHT_CITY_PAIRS ), ROUTE_AVG AS ( SELECT CITY1, CITY2, AVG(DISTANCE_KM) AS AVG_DISTANCE_KM FROM FLIGHT_DISTANCES GROUP BY CITY1, CITY2 ) SELECT MAX(AVG_DISTANCE_KM) FROM ROUTE_AVG WHERE CITY1 = 'ABAKAN' OR CITY2 = 'ABAKAN';"
1,54,False,,5.261476,"WITH YEARLYORDERS AS ( SELECT STRFTIME('%Y', ORDER_DELIVERED_CUSTOMER_DATE) AS YEAR, STRFTIME('%M', ORDER_DELIVERED_CUSTOMER_DATE) AS MONTH, COUNT(ORDER_ID) AS MONTHLY_DELIVERED_ORDERS FROM OLIST_ORDERS WHERE ORDER_STATUS = 'DELIVERED' AND STRFTIME('%Y', ORDER_DELIVERED_CUSTOMER_DATE) IN ('2016', '2017', '2018') GROUP BY YEAR, MONTH ), ANNUALORDERS AS ( SELECT YEAR, SUM(MONTHLY_DELIVERED_ORDERS) AS TOTAL_ORDERS FROM YEARLYORDERS GROUP BY YEAR ), LOWESTYEAR AS ( SELECT YEAR FROM ANNUALORDERS ORDER BY TOTAL_ORDERS ASC LIMIT 1 ) SELECT MAX(MONTHLY_DELIVERED_ORDERS) AS HIGHEST_MONTHLY_DELIVERED_ORDERS FROM YEARLYORDERS WHERE YEAR = (SELECT YEAR FROM LOWESTYEAR);","WITH DELIVERED AS ( SELECT ORDER_ID, STRFTIME('%Y', ORDER_DELIVERED_CUSTOMER_DATE) AS Y, STRFTIME('%M', ORDER_DELIVERED_CUSTOMER_DATE) AS M FROM OLIST_ORDERS WHERE ORDER_STATUS = 'DELIVERED' AND ORDER_DELIVERED_CUSTOMER_DATE IS NOT NULL AND STRFTIME('%Y', ORDER_DELIVERED_CUSTOMER_DATE) IN ('2016','2017','2018') ), ANNUAL AS ( SELECT Y, COUNT(*) AS ANNUAL_COUNT FROM DELIVERED GROUP BY Y ), MIN_YEAR AS ( SELECT Y FROM ANNUAL WHERE ANNUAL_COUNT = (SELECT MIN(ANNUAL_COUNT) FROM ANNUAL) ), MONTHLY AS ( SELECT Y, M, COUNT(*) AS MONTHLY_COUNT FROM DELIVERED WHERE Y IN (SELECT Y FROM MIN_YEAR) GROUP BY Y, M ) SELECT MAX(MONTHLY_COUNT) AS HIGHEST_MONTHLY_DELIVERED_ORDERS FROM MONTHLY;"
1,55,ERROR,ValueError: Index 55 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH YASH_CHOPRAS_PID AS ( SELECT TRIM(P.PID) AS PID FROM PERSON P WHERE TRIM(P.NAME) = 'YASH CHOPRA' ), NUM_OF_MOV_BY_ACTOR_DIRECTOR AS ( SELECT TRIM(MC.PID) AS ACTOR_PID, TRIM(MD.PID) AS DIRECTOR_PID, COUNT(DISTINCT TRIM(MD.MID)) AS NUM_OF_MOV FROM M_CAST MC JOIN M_DIRECTOR MD ON TRIM(MC.MID) = TRIM(MD.MID) GROUP BY ACTOR_PID, DIRECTOR_PID ), NUM_OF_MOVIES_BY_YC AS ( SELECT NM.ACTOR_PID, NM.DIRECTOR_PID, NM.NUM_OF_MOV AS NUM_OF_MOV_BY_YC FROM NUM_OF_MOV_BY_ACTOR_DIRECTOR NM JOIN YASH_CHOPRAS_PID YCP ON NM.DIRECTOR_PID = YCP.PID ), MAX_MOV_BY_OTHER_DIRECTORS AS ( SELECT ACTOR_PID, MAX(NUM_OF_MOV) AS MAX_NUM_OF_MOV FROM NUM_OF_MOV_BY_ACTOR_DIRECTOR NM JOIN YASH_CHOPRAS_PID YCP ON NM.DIRECTOR_PID <> YCP.PID GROUP BY ACTOR_PID ), ACTORS_MOV_COMPARISION AS ( SELECT NMY.ACTOR_PID, CASE WHEN NMY.NUM_OF_MOV_BY_YC > IFNULL(NMO.MAX_NUM_OF_MOV, 0) THEN 'Y' ELSE 'N' END AS MORE_MOV_BY_YC FROM NUM_OF_MOVIES_BY_YC NMY LEFT OUTER JOIN MAX_MOV_BY_OTHER_DIRECTORS NMO ON NMY.ACTOR_PID = NMO.ACTOR_PID ) SELECT COUNT(DISTINCT TRIM(P.PID)) AS NUMBER_OF_ACTOR FROM PERSON P WHERE TRIM(P.PID) IN ( SELECT DISTINCT ACTOR_PID FROM ACTORS_MOV_COMPARISION WHERE MORE_MOV_BY_YC = 'Y' );"
1,56,ERROR,ValueError: Index 56 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH ARTIST_SALES AS ( SELECT AR.ARTISTID, AR.NAME, SUM(II.UNITPRICE * II.QUANTITY) AS REVENUE FROM ARTISTS AR JOIN ALBUMS AL ON AL.ARTISTID = AR.ARTISTID JOIN TRACKS T ON T.ALBUMID = AL.ALBUMID JOIN INVOICE_ITEMS II ON II.TRACKID = T.TRACKID GROUP BY AR.ARTISTID, AR.NAME ), BEST_ARTIST AS ( SELECT ARTISTID FROM ARTIST_SALES ORDER BY REVENUE DESC, NAME ASC LIMIT 1 ), WORST_ARTIST AS ( SELECT ARTISTID FROM ARTIST_SALES ORDER BY REVENUE ASC, NAME ASC LIMIT 1 ), CUSTOMERS_BOUGHT_BEST AS ( SELECT DISTINCT I.CUSTOMERID FROM INVOICES I JOIN INVOICE_ITEMS II ON II.INVOICEID = I.INVOICEID JOIN TRACKS T ON T.TRACKID = II.TRACKID JOIN ALBUMS AL ON AL.ALBUMID = T.ALBUMID JOIN BEST_ARTIST BA ON AL.ARTISTID = BA.ARTISTID ), CUSTOMERS_BOUGHT_WORST AS ( SELECT DISTINCT I.CUSTOMERID FROM INVOICES I JOIN INVOICE_ITEMS II ON II.INVOICEID = I.INVOICEID JOIN TRACKS T ON T.TRACKID = II.TRACKID JOIN ALBUMS AL ON AL.ALBUMID = T.ALBUMID JOIN WORST_ARTIST WA ON AL.ARTISTID = WA.ARTISTID ), CUSTOMER_SPEND AS ( SELECT I.CUSTOMERID, SUM(I.TOTAL) AS TOTAL_SPENT FROM INVOICES I GROUP BY I.CUSTOMERID ), AVG_BEST AS ( SELECT AVG(CS.TOTAL_SPENT) AS AVG_SPENT FROM CUSTOMER_SPEND CS JOIN CUSTOMERS_BOUGHT_BEST CBB ON CBB.CUSTOMERID = CS.CUSTOMERID ), AVG_WORST AS ( SELECT AVG(CS.TOTAL_SPENT) AS AVG_SPENT FROM CUSTOMER_SPEND CS JOIN CUSTOMERS_BOUGHT_WORST CBW ON CBW.CUSTOMERID = CS.CUSTOMERID ) SELECT (SELECT AVG_SPENT FROM AVG_BEST) - (SELECT AVG_SPENT FROM AVG_WORST) AS DIFFERENCE_IN_AVERAGE_SPENDING;"
1,57,ERROR,ValueError: Index 57 not found in prediction file /home/hwu/txt2sql-verieql/VeriEQL/predictions_spider2/omni_portfolio.json,,,"WITH DELIVERIES AS ( SELECT BB.BOWLER AS BOWLER_ID, COUNT(*) AS BALLS_BOWLED, SUM(BS.RUNS_SCORED) AS RUNS_CONCEDED FROM BALL_BY_BALL BB JOIN BATSMAN_SCORED BS ON BS.MATCH_ID = BB.MATCH_ID AND BS.OVER_ID = BB.OVER_ID AND BS.BALL_ID = BB.BALL_ID AND BS.INNINGS_NO = BB.INNINGS_NO GROUP BY BB.BOWLER ), WICKETS AS ( SELECT BB.BOWLER AS BOWLER_ID, COUNT(*) AS WICKETS FROM WICKET_TAKEN WT JOIN BALL_BY_BALL BB ON WT.MATCH_ID = BB.MATCH_ID AND WT.OVER_ID = BB.OVER_ID AND WT.BALL_ID = BB.BALL_ID AND WT.INNINGS_NO = BB.INNINGS_NO WHERE WT.KIND_OUT NOT IN ('RUN OUT', 'RETIRED HURT', 'OBSTRUCTING THE FIELD') GROUP BY BB.BOWLER ), MATCH_RUNS AS ( SELECT BB.BOWLER AS BOWLER_ID, BB.MATCH_ID, SUM(BS.RUNS_SCORED) AS RUNS_IN_MATCH FROM BALL_BY_BALL BB JOIN BATSMAN_SCORED BS ON BS.MATCH_ID = BB.MATCH_ID AND BS.OVER_ID = BB.OVER_ID AND BS.BALL_ID = BB.BALL_ID AND BS.INNINGS_NO = BB.INNINGS_NO GROUP BY BB.BOWLER, BB.MATCH_ID ), MATCH_WKTS AS ( SELECT BB.BOWLER AS BOWLER_ID, BB.MATCH_ID, COUNT(*) AS WICKETS_IN_MATCH FROM WICKET_TAKEN WT JOIN BALL_BY_BALL BB ON WT.MATCH_ID = BB.MATCH_ID AND WT.OVER_ID = BB.OVER_ID AND WT.BALL_ID = BB.BALL_ID AND WT.INNINGS_NO = BB.INNINGS_NO WHERE WT.KIND_OUT NOT IN ('RUN OUT', 'RETIRED HURT', 'OBSTRUCTING THE FIELD') GROUP BY BB.BOWLER, BB.MATCH_ID ), BEST_PER_MATCH AS ( SELECT MR.BOWLER_ID, MR.MATCH_ID, COALESCE(MW.WICKETS_IN_MATCH, 0) AS WICKETS_IN_MATCH, MR.RUNS_IN_MATCH FROM MATCH_RUNS MR LEFT JOIN MATCH_WKTS MW ON MR.BOWLER_ID = MW.BOWLER_ID AND MR.MATCH_ID = MW.MATCH_ID ), BEST_CHOICE AS ( SELECT BOWLER_ID, WICKETS_IN_MATCH, RUNS_IN_MATCH FROM ( SELECT BPM.*, ROW_NUMBER() OVER ( PARTITION BY BOWLER_ID ORDER BY WICKETS_IN_MATCH DESC, RUNS_IN_MATCH ASC, MATCH_ID ASC ) AS RN FROM BEST_PER_MATCH BPM ) WHERE RN = 1 ) SELECT P.PLAYER_NAME AS BOWLER_NAME, COALESCE(W.WICKETS, 0) AS TOTAL_WICKETS, ROUND((1.0 * D.RUNS_CONCEDED * 6) / NULLIF(D.BALLS_BOWLED, 0), 2) AS ECONOMY_RATE, ROUND((1.0 * D.BALLS_BOWLED) / NULLIF(COALESCE(W.WICKETS, 0), 0), 2) AS STRIKE_RATE, CAST(BC.WICKETS_IN_MATCH AS TEXT) || '-' || CAST(BC.RUNS_IN_MATCH AS TEXT) AS BEST_BOWLING FROM DELIVERIES D LEFT JOIN WICKETS W ON W.BOWLER_ID = D.BOWLER_ID LEFT JOIN BEST_CHOICE BC ON BC.BOWLER_ID = D.BOWLER_ID JOIN PLAYER P ON P.PLAYER_ID = D.BOWLER_ID;"
